48.	ANGER	when you annoy us long enough NO ONE WILL CARE ABOUT RESTRAINT.
49.	ANGER	we'll just let our governments do whatever the fuck they want because we want to brush our fucking teeth on a plane after some really bad airplane food.
50.	ANGER	never underestimate the power of wide spread apathy and annoyance.
51.	NO-EMOTION	now.
52.	NO-EMOTION	i am a rational, intelligent, rather well informed individual.
53.	ANGER	AND I'M ANNOYED.
54.	NO-EMOTION	because, i know.
55.	NO-EMOTION	in nine days i will spend probably 5-6 hours in aiports, whereas, 10 years ago.
56.	NO-EMOTION	not so much.
57.	NO-EMOTION	why must i show up three hours early for my flight?
58.	ANGER	its your fault, it really is. so when i'm standing in line, or waiting around, i'll be thinking of you.
59.	ANGER	trying to keep my rational and logical mind from straying to bad thoughts about how stupid the human race is and how religion is nothing but trouble.
60.	SADNESS	and try and sympathize with those being racially profiled ahead of me and making for an even longer wait in line.
61.	NO-EMOTION	but basically my mind will stray to one mantra.
62.	ANGER	fuck off.
63.	DISGUST	The job was frustrating today.
65.	NO-EMOTION	Well, actually, I have to be, BUT.
66.	ANGER	it's annoying as all get out.
67.	NO-EMOTION	So some guy will call.
68.	NO-EMOTION	he'll be like.
69.	NO-EMOTION	'I'm not recieving the paper.
70.	NO-EMOTION	but I sent in a check 3 weeks ago.
71.	NO-EMOTION	' OK. so.
72.	NO-EMOTION	I look up the address he mumbles to me and see that no payment has come in for 5 months.
73.	NO-EMOTION	What am I supposed to say other than 'we did not recieve your ''supposed'' recent payment.'
74.	ANGER	Then they throw a little hissy fit for 5 minutes as I repeat myself over and over.
75.	NO-EMOTION	And then they hang up.
76.	ANGER	And then I get an equally obnoxious call.
77.	NO-EMOTION	Or some woman will call with a question that has nothing to do with circulation.
78.	DISGUST	This happened an unhealthy amount today.
79.	NO-EMOTION	So.
80.	NO-EMOTION	I ask Robbye, knowledge of all things Ann Arbor News.
82.	NO-EMOTION	But really, Ive only had the job a few weeks.
83.	NO-EMOTION	And originally I was supposed to be given some book of all knowledge.
84.	NO-EMOTION	That never happened.
85.	ANGER	And then the dispatcher was all pissy with me over some redelivery shenanigans I was doing wrong.
86.	NO-EMOTION	So, no cubicle job for life for me.
87.	NO-EMOTION	I saw Phil.
88.	NO-EMOTION	I went to Sheldon's house.
89.	NO-EMOTION	We sat outside on his porch.
90.	NO-EMOTION	Sheldon, Phil, Daniel, and I.
92.	ANGER	Talking about running into ongoing traffic and killing himself, and doing weed.
93.	ANGER	Sheldon and I told him to shut up.
94.	ANGER	He got up and said he doesn't have to take this from us and was especially angry at me. I was a mega bitch to him.
95.	NO-EMOTION	I tried to control myself.
96.	HAPPINESS	He was so good-looking.
97.	NO-EMOTION	His hair, his eyes, his dimples.
98.	NO-EMOTION	He has a new eye brow piercing.
99.	NO-EMOTION	It suits him.
102.	ANGER	Words like that made me and Phil stop smiling, look straight at Sheldon, and say "shut up" at the same time.
103.	NO-EMOTION	It's still too soon to make those comments.
104.	ANGER	Hell, NEVER make them.
105.	NO-EMOTION	But he did.
106.	NO-EMOTION	Because he knew I needed the reaction.
107.	ANGER	A couple of times Sheldon would say things to him and he would get angry and tell him to shut up.
109.	NO-EMOTION	And really, he kind of did.
110.	HAPPINESS	haha.
111.	NO-EMOTION	I let him slip.
112.	NO-EMOTION	Phil reluctantly came along.
113.	NO-EMOTION	He didn't want to make eye contact with me, but we made eye contact a lot.
114.	HAPPINESS	It was brief, and every single time, we would smile.
116.	NO-EMOTION	But I didn't hug him.
117.	NO-EMOTION	And I didn't try to touch him.
118.	NO-EMOTION	I didn't want to make physicaly contact.
120.	ANGER	The whole way there he was grabbing onto poles and screaming like a banshee and his friend Johnny (who came along) got a swift punch in the nuts from Phil.
121.	ANGER	I asked Phil, "what the hell are you doing?" and he looked angrily at me. Like I did anything wrong.
122.	SURPRISE	Was I wrong to be taken aback by that?!
123.	NO-EMOTION	No.
124.	NO-EMOTION	Then when we were there, I got what I needed, as did they, and I was standing outside with Phil as the other two were still in there.
125.	ANGER	I started talking to him about why he was so mad, and he said "you called me retarded", and I explained that he was being a prick.
126.	ANGER	And he said that since he started drugs, he's a prick.
127.	NO-EMOTION	And that it's him now.
128.	NO-EMOTION	I told him that's not true.
129.	ANGER	He "whatever"ed me. UGH.
131.	NO-EMOTION	I told him he didn't lose me, and he just looked at me and didn't say a word.
132.	NO-EMOTION	I assured him, "you do care.
133.	NO-EMOTION	You just don't show it anymore."
134.	NO-EMOTION	and by then, they guys were out of the store.
135.	NO-EMOTION	Phil walked away quickly.
136.	ANGER	They followed, but Daniel took two minutes to look back at me. I was angry.
137.	SADNESS	My facial expression was beyond hurt.
138.	NO-EMOTION	"Are you okay?", He asked.
139.	NO-EMOTION	"Yeah, I'm going to go home."
140.	NO-EMOTION	"You're not coming with us?"
141.	NO-EMOTION	"No, I'm going to go."
142.	NO-EMOTION	"Why?"
143.	NO-EMOTION	"Is it really that hard to tell?"
144.	ANGER	I know I shouldn't have been snotty about it but I thought it was fucking obvious.
146.	SADNESS	I called home to as my mom for a ride but she said she was busy, I WAS NEAR CRYING AND SHE WAS "BUSY"?
147.	NO-EMOTION	I hung up and started walking home.
148.	NO-EMOTION	Like 10 minutes into walking home aaron pulled up to drive me home.
151.	HAPPINESS	We hung out in his car for the rest of the day talking and laughing.
152.	NO-EMOTION	I never even told him what happened, but he helped, a lot.
154.	SADNESS	ive missed it so.
155.	HAPPINESS	the trip was fantastic, plimoth was old and there were real live pilgrims everywhere, salem was cute and adorable but very touristy, ithaca was gorgeous and adorable and joel was there so the whole thing made me very happy and clearly that was the highlight of the trip, niagara was fantastically beautiful but boring once you've seen the falls, buffalo was sketchy but had great wings and now im home, and i think it's the most wonderful place ive ever been and i dont ever want to leave!
156.	HAPPINESS	well, give me two weeks and i'll be out of here but for now, it's good.
157.	HAPPINESS	it was wonderful to be away from home but it is indeed wonderful to be back.
158.	NO-EMOTION	i had a lot of time to myself in the car which i used.
159.	NO-EMOTION	i thought a lot about different things and i wrote more than i have in a long, long time.
160.	HAPPINESS	i felt particularly inspired a few hours after we left ithaca becos i had finally finished stone garden and reading that book always sends me into great fits of creation.
161.	NO-EMOTION	maybe i'll share some day, and maybe i wont.
162.	HAPPINESS	the only thing im sure of at this moment in time is that life is beautiful and i am just so satisfied and so content.
163.	NO-EMOTION	i've decided, i'll share later.
164.	HAPPINESS	but for now im going to go experience how fabulous the night sky smells.
165.	NO-EMOTION	good bye :)
166.	HAPPINESS	Work is going well I suppose, most people are nice and I've been warned of which ones are better to avoid.
167.	NO-EMOTION	My hours are/were gradually going up, after tomorrow I'll have had 23 this week, but next week is only 11, and five days off is a bit much.
171.	HAPPINESS	They're starting to put me in other parts of the store, which is kind of nifty.
172.	FEAR	I've been having random fears and doubts lately, but that happens.
173.	SADNESS	I suppose there's been a fair amount of drama, including some with my ex Sadie.
174.	NO-EMOTION	I went to her house a couple days ago and kind of figured we'd easily be back together, but there seem to be a number of things in the way.
175.	NO-EMOTION	Then again, I guess that's how it was last time.
178.	NO-EMOTION	It'll turn out one way or another.
179.	NO-EMOTION	Bah.
181.	NO-EMOTION	As always.
182.	NO-EMOTION	I have work in the morning, then three days off.
183.	HAPPINESS	Woot.
184.	NO-EMOTION	Yeah.
186.	NO-EMOTION	Oh well.
187.	NO-EMOTION	Later.
188.	NO-EMOTION	Today at work, I was working on a job that was supposed to print as three colors, black, spot red and spot silver, but the background image the client provided was CMYK, with the spot colors built in that color space, including gradations of them.
189.	ANGER	But I, with my mad Photoshop skills, was able to convert it to the corect color space while faithfully maintaining the appearence and detail of the image, including the gradations.
190.	NO-EMOTION	And I did it in about 10 minutes.
191.	HAPPINESS	I'm the man!
192.	HAPPINESS	P.S. If you don't understand exactly what I did (it's a bit technical), just know that it was impressive and I rock.
193.	NO-EMOTION	P.P.S. When I say that you might not understand because it's technical, I'm not trying to brag, it's just kind of specialized (in the same way I don't understand when people talk about car repair or finance).
194.	NO-EMOTION	So it's Friday night and here I am in front of the computer screen.
197.	NO-EMOTION	So I spent the day watching The Real World: Austin, with my little brother.
198.	NO-EMOTION	We decided we'd watch as much episodes as possible and also made a promise none of us would use the computer.
199.	NO-EMOTION	I broke the promise.
200.	HAPPINESS	But anyway, so we watched tv during the morning and when 4pm came by, we decided to do laundry and play Burnout 3; I beat his ass!
201.	HAPPINESS	LOL.
202.	NO-EMOTION	Then, my parents came home and I deicided I'd make donoughts.
204.	HAPPINESS	I guess today was somewhat fun, considering I spent the day with my younger brother.
206.	SADNESS	But other than that, I feel really alone right now because it's Friday and I'm home!
207.	ANGER	I haven't really been going out much and it just makes me mad since I told myself this summer I'd make the best of it since I'd be going to university in September.
208.	FEAR	Gosh, in exactly one month school's going to start and boy am I nervous.
210.	NO-EMOTION	these are the words the senior VP of Telecommunications told us on Tuesday.
211.	NO-EMOTION	Do your job and do it well- and it will speak volumes for you.
212.	NO-EMOTION	You are working for America's #1 Best place to work.
213.	HAPPINESS	Congratulations- and Welcome to Corporate America- where the Vice Presidents and Senior Officers and Managers don't hibernate-- they walk among you.
214.	HAPPINESS	I love it.
215.	NO-EMOTION	I'm focused.
216.	HAPPINESS	I have a 99 average in my class.
217.	HAPPINESS	I'm LOVING the call center.
219.	HAPPINESS	When your Trainer comes into the room all smiles after lunch and announces that she moved up ONE level- (From ABT Trainer 1 to ABT Trainer 2) and got a $10,000 salary increase.
220.	NO-EMOTION	yeah- I'm not going anywhere.
221.	NO-EMOTION	Think I'll stay at AFLAC.
222.	DISGUST	It makes me sick that my trainer is 24.
224.	NO-EMOTION	That means if I stay on the right path- when I'm 25 I could be an ABT Trainer 2 as well- or the equivalent.
225.	NO-EMOTION	I could be an IT Specialist V in 4 years.
226.	NO-EMOTION	I could be Paul Amos Jr's secretary- if I work hard enough.
227.	HAPPINESS	The advancement opportunities are just awesome.
228.	NO-EMOTION	The sole stipulation: Do your time first.
229.	HAPPINESS	Spend 1 year answering calls for the Claims spread- and then be free to go to where-ever your heart desires.
230.	NO-EMOTION	Don't like it?
231.	NO-EMOTION	Just move somewhere else!
232.	NO-EMOTION	Speaking of the famous Amos' -( not the cookie people, ;) - the AFLAC founders)- I passed Dan Amos in the hallway yesterday.
237.	NO-EMOTION	I want that.
238.	NO-EMOTION	I've realized what I want in life.
239.	NO-EMOTION	I want a family.
242.	HAPPINESS	I've been staying at Mary's house and she keeps telling me I'd be an awesome mommy.
243.	NO-EMOTION	She told me 4 times yesterday.
